id,name_fi,name_en,street_address_fi,address_zip,municipality,provider_type,latitude,longitude,www_fi,phone
79579,Nummijärven uimapaikka,,Lieviöntie,02570,,SELF_PRODUCED,60.24879,24.24349,http://www.siuntio.fi/,
79580,Infotaulu,,Gölisnäs,10270,,OTHER_PRODUCTION_METHOD,59.950714,23.91759,https://uuvi.fi/fi/kohde/golisnas/,
79581,"Rävbergetin reippailu 1,6 km",,Kopparnäsintie 613,10160,,OTHER_PRODUCTION_METHOD,60.046017,24.249678,,
79582,Kanalan kartanon maneesi,,Niemenkyläntie 801,02570,,OTHER_PRODUCTION_METHOD,60.24169,24.278728,https://kanalankartano.com/,+358 50 359 2569
79583,Pickala Golf Garden Par3,,Golfkuja 5,02580,,OTHER_PRODUCTION_METHOD,60.07428,24.278265,http://www.pickalagolf.fi,+358 600 550 984
79584,Päivölän hiekkakenttä,,Vassbölentie,10140,,SELF_PRODUCED,60.114334,24.0885,http://www.inga.fi/,
79585,"Sivistyskampus Siuntion Sydän, liikuntasali",,Puistopolku 2,02580,,SELF_PRODUCED,60.136765,24.226719,https://www.siuntio.fi/vapaa-aika-ja-liikunta/liikunta-ja-ulkoilu/sisaliikuntapaikat/,
79586,Inkoon Rannikkotien valaistu latu,,Inkoon Rannikkotie 1421,10210,,SELF_PRODUCED,60.057125,24.00191,http://www.inga.fi/,
79589,Gölisnäsin uimalaituri,,Gölisnäsintie ,10270,,OTHER_PRODUCTION_METHOD,59.952503,23.918015,https://uuvi.fi/fi/kohde/golisnas/,
79590,Skeitti-​puisto,,Aleksis Kiven tie 5,02580,,SELF_PRODUCED,60.135822,24.22161,https://www.siuntio.fi/ulkoliikuntapaikat,
79591,Oittaan pulkkamäki,,Rantaojantie 16,02740,,SELF_PRODUCED,60.239872,24.662899,,
79592,Andön virkistysalue,,-,10270,,OTHER_PRODUCTION_METHOD,59.925575,23.924326,https://uuvi.fi/fi/kohde/ando/,
79593,Björnvikenin uimaranta,,Björnviksvägen 162,10230,,SELF_PRODUCED,60.046574,23.892607,https://www.inkoo.fi/palvelut/kulttuuri_ja_vapaa-aika/vapaa-aika/uimarannat,
79594,Inkoon tenniskenttä 2,,Urheilutie 5,10210,,SELF_PRODUCED,60.053,24.01912,,
79595,Siuntion monitoimikaukalo,,Aleksis Kiven tie 3,02580,,SELF_PRODUCED,60.1373,24.224386,https://www.siuntio.fi/2024/10/09/uusi-monitoimikaukalo-on-otettu-kayttoon/,
79596,Sjundeå svenska skolanin vanha hiekkakenttä,,Koulutie 3,02580,,SELF_PRODUCED,60.13752,24.23096,http://www.siuntio.fi/,
79597,Retkisatama,,Kalastajatorpantie ,10160,,OTHER_PRODUCTION_METHOD,60.05125,24.231762,,
79598,Katos Bergudden,,Kopparnäsintie ,10160,,OTHER_PRODUCTION_METHOD,60.04363,24.244146,https://uuvi.fi/fi/kohde/kopparnas-storsvik/,
79599,Krevolan tilan ratsastuskenttä,,Solbackantie 25,02570,,OTHER_PRODUCTION_METHOD,60.1994,24.169308,http://www.krevola.info/,+358 50 359 0615
79600,Stora Halsön uimapaikka,,Stora Halsö,10160,,OTHER_PRODUCTION_METHOD,60.031246,24.273996,https://uuvi.fi/fi/kohde/kopparnas-storsvik/,
79601,Klobbackan kierros,,Klobbackantie ,10160,,OTHER_PRODUCTION_METHOD,60.04536,24.265667,https://uuvi.fi/fi/kohde/kopparnas-storsvik/,
79602,Rantautumispaikka melojille,,Stora Fagerö,10210,,OTHER_PRODUCTION_METHOD,59.99741,24.036648,https://uuvi.fi/fi/kohde/stora-fagero/,
79603,Gölisnäsin ison saunan uimalaituri,,Gölisnäsintie ,10270,,OTHER_PRODUCTION_METHOD,59.95047,23.915264,https://uuvi.fi/fi/kohde/golisnas/,
79604,Gustafsbäckin Estetallin maneesi,,Mörsbackantie 94,02590,,OTHER_PRODUCTION_METHOD,60.182404,24.119705,https://estetalli.fi/,
79605,Inkoon urheilukentän pallokenttä,,Urheilutie 5,10210,,SELF_PRODUCED,60.05375,24.018818,http://www.inga.fi/,
79606,Sandvikenin tulipaikka,,Störsvik,02580,,OTHER_PRODUCTION_METHOD,60.05887,24.288036,https://uuvi.fi/fi/kohde/kopparnas-storsvik/,
79607,Gustafsbäckin Estetallin kenttä,,Mörsbackantie 94,02590,,OTHER_PRODUCTION_METHOD,60.18274,24.12018,https://estetalli.fi/,
79608,Inkoon ampumahiihtoalue,,Ampumaradantie 46,10210,,OTHER_PRODUCTION_METHOD,60.06075,23.981628,,
79609,Gölisnäsin venelaituri,,Gölisnäs,10270,,OTHER_PRODUCTION_METHOD,59.950523,23.918324,https://uuvi.fi/fi/kohde/golisnas/,
79610,Inkoon frisbeegolfrata,,Tykkitie 3,10210,,OTHER_PRODUCTION_METHOD,60.056713,23.98703,,
79611,Granåsa Hevostilan maneesi,,Kvisintie 15,10160,,OTHER_PRODUCTION_METHOD,60.091305,24.211742,http://www.granasa.fi/,+358 40 732 4620
79612,Sandfjärdenin infotaulu,,Råbergintie 242,10160,,OTHER_PRODUCTION_METHOD,60.057095,24.27481,https://uuvi.fi/fi/kohde/kopparnas-storsvik/,
79613,Pickalan Tennis & Padel,,Kartanokuja 1,02580,,OTHER_PRODUCTION_METHOD,60.077126,24.283875,http://www.pickalatennis.fi/,+358 400 637 978
79614,Downing Arena punttisali,,Aleksis Kiven tie 7,02580,,OTHER_PRODUCTION_METHOD,60.135967,24.225182,https://arenasiuntio.fi/,+358 9 256 4040
79615,Talli Snettansin maneesi,,Liden 5,10120,,OTHER_PRODUCTION_METHOD,60.08403,24.089788,https://snettans.weebly.com/,+358 50 526 1774
79616,Granåsa Hevostilan kenttä,,Kvisintie 15,10160,,OTHER_PRODUCTION_METHOD,60.09162,24.21152,http://www.granasa.fi/,+358 40 732 4620
79617,Rantautumismahdollisuus melojille,,Stora Halsö,10160,,OTHER_PRODUCTION_METHOD,60.03125,24.274158,https://uuvi.fi/fi/kohde/kopparnas-storsvik/,
79618,Tähtelän nurmikenttä,,Pallokentäntie,10120,,SELF_PRODUCED,60.089565,24.025944,http://www.inga.fi/,
79619,Inkoon ilma-aserata,,Ampumaradantie 46,10210,,OTHER_PRODUCTION_METHOD,60.060455,23.98126,,
79620,Katos Bergudden,,Kopparnäsintie ,10160,,OTHER_PRODUCTION_METHOD,60.04364,24.244253,https://uuvi.fi/fi/kohde/kopparnas-storsvik/,
79621,Siuntion frisbeegolfrata,,Aleksis Kiven tie ,02580,,OTHER_PRODUCTION_METHOD,60.135296,24.217512,https://www.siuntio.fi/vapaa-aika-ja-liikunta/liikunta-ja-ulkoilu/ulkoliikuntapaikat/,
79622,Omakotisäätiö sr,,Puotilantie 3,00910,,UNKNOWN_PRODUCTION_METHOD,60.208984,25.100718,https://www.omakotisaatio.fi/senioritoiminta/,+358 400 270 622
79624,Österviken tulipaikka,,Kopparnäsintie ,10160,,OTHER_PRODUCTION_METHOD,60.04451,24.257204,https://uuvi.fi/fi/kohde/kopparnas-storsvik/,
79625,Bergudden avotulipakka,,Kopparnäsintie ,10160,,OTHER_PRODUCTION_METHOD,60.04415,24.244265,https://uuvi.fi/fi/kohde/kopparnas-storsvik/,
79626,Stora Fagerön hiekkaranta,,Stora Fagerö,10210,,OTHER_PRODUCTION_METHOD,59.996597,24.03568,https://uuvi.fi/fi/kohde/stora-fagero/,
79627,Leppävaaran pulkkamäki,,Rantaojantie 16,02740,,SELF_PRODUCED,60.22889,24.793283,,
79628,Inkoon kunnallinen sali,,Museontie 9,10210,,SELF_PRODUCED,60.04433,23.998865,http://www.inga.fi/,
79629,Siuntion uimahallin liikuntasali,,Lepopirtintie 80,02570,,SELF_PRODUCED,60.16941,24.211182,https://www.siuntio.fi/vapaa-aika-ja-ulkoilu/liikunta-ja-ulkoilu/uimahalli/,+358 44 725 6150
79630,Stora Fagerön venelaituri,,Stora Fagerö,10210,,OTHER_PRODUCTION_METHOD,59.99517,24.036596,https://uuvi.fi/fi/kohde/stora-fagero/,
79631,Stora Halsön saunan uimapaikka,,Stora Halsö,10160,,OTHER_PRODUCTION_METHOD,60.03279,24.272577,https://uuvi.fi/fi/kohde/kopparnas-storsvik/,
79632,Västankvarnin pallokenttä,,Västankvarnsvägen 399,10230,,SELF_PRODUCED,60.0767,23.88977,http://www.inga.fi/,
79633,Sataman talviuintipaikka,,Rantatie ,10210,,SELF_PRODUCED,60.04163,24.007788,https://www.inkoo.fi/vapaa-aika-ja-kulttuuri/vapaa-aika/liikunta/ulkoliikunta/,
79634,Tulipaikka,,Stora Halsö,10160,,OTHER_PRODUCTION_METHOD,60.032173,24.270922,https://uuvi.fi/fi/kohde/kopparnas-storsvik/,
79635,Sjundeå Svenska skolan vanha liikuntasali,,Koulutie 3,02580,,SELF_PRODUCED,60.136898,24.230003,http://www.siuntio.fi/,
79636,Prästgårdsbergetin kuntoportaat,,Bollstantie 5,10210,,OTHER_PRODUCTION_METHOD,60.0473,24.004597,http://www.proinga.fi/,
79637,Stall Råbackan yläkenttä,,Rajapolku 30,10210,,OTHER_PRODUCTION_METHOD,60.061245,24.09356,http://www.rabacka.fi/,+358 40 593 2042
79638,Inkoon urheilukenttä,,Urheilutie 5,10210,,SELF_PRODUCED,60.053642,24.018883,http://www.inga.fi/,
79639,Stora Fagerön virkistysalue,,Stora Fagerö,10210,,OTHER_PRODUCTION_METHOD,59.993656,24.041594,https://uuvi.fi/fi/kohde/stora-fagero/,
79644,Pickala Golf Gardenin frisbeegolfrata,,Golfkuja 5,02580,,OTHER_PRODUCTION_METHOD,60.073875,24.27864,http://www.pickalagolf.fi,
79645,Stora Halsön venelaituri,,Stora Halsö,10160,,OTHER_PRODUCTION_METHOD,60.032154,24.271696,https://uuvi.fi/fi/kohde/kopparnas-storsvik/,
79646,Siuntion urheilukentän nurmikenttä,,Aleksis Kiven tie ,02580,,SELF_PRODUCED,60.136448,24.22406,http://www.siuntio.fi/,
79647,Hankelön virkistysalue,,-,10270,,OTHER_PRODUCTION_METHOD,59.943855,23.910543,https://uuvi.fi/fi/kohde/hankelo/,
79648,Sandfjärden rantautumispaikka,,Kopparnäs,10160,,OTHER_PRODUCTION_METHOD,60.056477,24.274935,http://www.uudenmaanvirkistysalueyhdistys.fi/index.php?k=13399,
79649,Siuntion liikuntahallin kamppailulajisali,,Aleksis Kiven tie 3,02580,,SELF_PRODUCED,60.135567,24.226152,http://www.siuntio.fi/,
79650,Siuntion urheilukenttä,,Aleksis Kiven tie 3,02580,,SELF_PRODUCED,60.13641,24.223848,https://www.siuntio.fi/vapaa-aika-ja-liikunta/liikunta-ja-ulkoilu/ulkoliikuntapaikat/,+358 9 2606 1294
79652,Inkoon tekonurmikenttä,,Tykkitie 3,10210,,OTHER_PRODUCTION_METHOD,60.057434,23.985975,,
79654,Brändöskatans bulevard,,Råbergintie 242,10160,,OTHER_PRODUCTION_METHOD,60.057102,24.274794,https://uuvi.fi/fi/kohde/kopparnas-storsvik/,
79655,Västankvarn bollhall,,Västankvarnintie,10230,,OTHER_PRODUCTION_METHOD,60.075565,23.881334,,
79656,Kanalan kartanon ratsastuskenttä,,Niemenkyläntie 801,02570,,OTHER_PRODUCTION_METHOD,60.242252,24.277145,https://kanalankartano.com/,+358 50 359 2569
79659,Degerby pallokenttä,,Päivöläntie 1,10160,,SELF_PRODUCED,60.089993,24.182138,http://www.inga.fi/,
79660,DiscGolf Bjurs,,Bjursintie 303,10270,,OTHER_PRODUCTION_METHOD,59.95907,23.89074,,
79661,Siuntion parkour-puisto,,Aleksis Kiven tie 5,02580,,SELF_PRODUCED,60.135735,24.221798,https://www.siuntio.fi/ulkoliikuntapaikat,+358 9 2606 1234
79662,Stall Råbackan maneesi,,Rajapolku 30,10210,,OTHER_PRODUCTION_METHOD,60.057926,24.090006,http://www.rabacka.fi/,+358 40 593 2042
79663,Pisan asukaspuiston kerho,Pisan asukaspuiston kerho,Vanha Pisantie 16,02280,,SELF_PRODUCED,60.174656,24.680717,,
79664,Sievi Shop,Sievi Shop,Simonkatu 12,00100,,UNKNOWN_PRODUCTION_METHOD,60.168518,24.935146,https://www.sievishop.fi/pages/sievi-shop-helsinki,
79665,Mama's Pho,Mama's Pho,Lönnrotinkatu 34,00180,,UNKNOWN_PRODUCTION_METHOD,60.163,24.929274,https://www.facebook.com/mamasphohki/?locale=fi_FI,
79666,Little Saigon,Little Saigon,Tallinnanaukio 3,00930,,UNKNOWN_PRODUCTION_METHOD,60.210655,25.080153,https://www.littlesaigon.fi/,
79667,Alppilan Kenkä,Alppilan Kenkä,Porvoonkatu 15,00510,,UNKNOWN_PRODUCTION_METHOD,60.190105,24.947102,https://alppilankenka.fi/,
79668,Ristorante Mirella,Ristorante Mirella,Lönnrotinkatu 41,00180,,UNKNOWN_PRODUCTION_METHOD,60.162556,24.927357,https://ristorantemirella.fi/,
79669,Ristorante Bello,Ristorante Bello,Maakaari 9,00790,,UNKNOWN_PRODUCTION_METHOD,60.229134,25.02822,https://www.ristorantebello.fi/,
79670,Bunker Bar & Lounge,Bunker Bar & Lounge,Porthaninkatu 2,00530,,UNKNOWN_PRODUCTION_METHOD,60.18156,24.950214,https://www.facebook.com/p/Bunker-Bar-Lounge-Helsinki-61570515107142/,
79671,Blue Tomato,Blue Tomato,Mannerheimintie 20,00100,,UNKNOWN_PRODUCTION_METHOD,60.169205,24.938276,https://www.blue-tomato.com/fi-FI/shop/helsinki/?srsltid=AfmBOoqKLR2bTHNKYh9m-jnVMg0wOTXaA0hUPhFkOdDxwNPqA0R_ue2j,
79672,Alō Helsinki,Alō Helsinki,Pengerkatu 11,00530,,UNKNOWN_PRODUCTION_METHOD,60.18427,24.957548,https://alohelsinki.fi/,
79673,Aseman Kello Aleksanterinkatu,Aseman Kello Aleksanterinkatu,Aleksanterinkatu 50,00100,,UNKNOWN_PRODUCTION_METHOD,60.168755,24.943514,https://www.asemankello.fi/,
79674,Skiffer Postipuisto,Skiffer Postipuisto,Rullakkokatu 3,00240,,UNKNOWN_PRODUCTION_METHOD,60.219658,24.927435,https://www.skiffer.fi/,
79675,Aseman Kello Kluuvikatu,Aseman Kello Kluuvikatu,Kluuvikatu 4,00100,,UNKNOWN_PRODUCTION_METHOD,60.168633,24.947235,https://www.asemankello.fi/,
79676,Shop-Tetuan,Shop-Tetuan,Kaivokatu ,00100,,UNKNOWN_PRODUCTION_METHOD,60.170555,24.942049,https://www.shoptetuan.fi/,
79677,"Avotyötoiminta, Luonto- ja ympäristöryhmä, LYR Kaisa, Kaisaniemi","Open work activities, Environment group, LYR Kaisa, Kaisaniemi",Vattuniemenranta 1,00210,,SELF_PRODUCED,60.15459,24.887712,https://www.hel.fi/fi/sosiaali-ja-terveyspalvelut/sosiaalinen-ja-taloudellinen-tuki/talous-tyokyky-ja-toimeentulo/tyollistymisen-tuki-ja-sosiaalinen-kuntoutus/kuntouttava-tyotoiminta/avotyotoiminta,+358 9 310 74160
79680,Downing Arena,,Aleksis Kiven tie 7,02580,,OTHER_PRODUCTION_METHOD,60.13572,24.224771,https://arenasiuntio.fi/,+358 9 256 4040
79681,Siuntion Melontakeskus,,Störsvikintie 140,02580,,OTHER_PRODUCTION_METHOD,60.08719,24.306175,https://www.seaction.com/,+358 9 256 4040
79682,Slow Art Gallery,Slow Art Gallery,Korkeavuorenkatu 2,00140,,UNKNOWN_PRODUCTION_METHOD,60.15961,24.946482,https://www.finnishartagency.com/,
79686,Töölön Pilates Studio,Töölön Pilates Studio,Museokatu 26,00100,,UNKNOWN_PRODUCTION_METHOD,60.174854,24.926203,https://www.toolonpilatesstudio.fi/,
79687,Joogastudio A16,Joogastudio A16,Albertinkatu 16,00120,,UNKNOWN_PRODUCTION_METHOD,60.161476,24.936975,http://www.joogastudioa16.fi/,
79688,Studio Loiste,Studio Loiste,Loisteputki 4,00750,,UNKNOWN_PRODUCTION_METHOD,60.28019,25.019466,https://www.studioloiste.fi/,
79689,Tired Uncle Brewing Co.,Tired Uncle Brewing Co.,Hämeentie 135,00560,,UNKNOWN_PRODUCTION_METHOD,60.207443,24.975868,http://tireduncle.beer,+358 40 831 5754
79690,Kahvila Napero,Café Napero,Annankatu 30,00100,,UNKNOWN_PRODUCTION_METHOD,60.167854,24.93472,https://www.kahvilanapero.fi/,
79691,Mama's Empanadas,Mama's Empanadas,Vaasankatu 11,00500,,UNKNOWN_PRODUCTION_METHOD,60.18876,24.95864,https://www.facebook.com/mamasempanadashki/?locale=fi_FI,
79692,Vastaanottoperhetoiminta,Receiving family services,Armas Launiksen katu 10,02650,,SELF_PRODUCED,60.222584,24.818174,,
79695,Löfbergs Tripla,Löfbergs Tripla,Fredikanterassi 1,00520,,UNKNOWN_PRODUCTION_METHOD,60.198715,24.933573,https://www.facebook.com/people/L%C3%B6fbergs-Tripla/100063728344727/,
79696,Magnolia Coffee & Bakery,Magnolia Coffee & Bakery,Firdonkatu 2B,00520,,UNKNOWN_PRODUCTION_METHOD,60.198368,24.93015,https://magnoliacafe.fi/,
79701,"Ikäihmisten olohuonetoiminta -palvelun järjestämispaikka, Tuusula 1",,Luurikuja 1,04300,,SELF_PRODUCED,60.398983,25.022272,,
79702,"Ikäihmisten olohuonetoiminta -palvelun järjestämispaikka, Tuusula 2",,Kalliopohjantie 5 c,04300,,SELF_PRODUCED,60.404263,25.037384,,
79703,"Ikäihmisten olohuonetoiminta -palvelun järjestämispaikka, Tuusula 3",,Pellavamäentie 5,04320,,SELF_PRODUCED,60.375538,25.013517,,
79707,Hohtogolf Redi,Hohtogolf Redi,Hermannin rantatie 5,00580,,UNKNOWN_PRODUCTION_METHOD,60.187164,24.977766,https://hohto.golf/,+358 4578 359 59
79708,Laserareena,Laserareena,Hermannin rantatie 5a,00580,,UNKNOWN_PRODUCTION_METHOD,60.187164,24.977766,https://laserareena.fi/fi/,+358 4578 346 775
79709,Biblos Helsinki,Biblos Helsinki,Eteläesplanadi 22,00130,,UNKNOWN_PRODUCTION_METHOD,60.166805,24.944681,https://www.espankulma.fi/biblos,
79710,Pomppulinnapark,Pomppulinnapark,Hermannin rantatie 5a,00580,,UNKNOWN_PRODUCTION_METHOD,60.187164,24.977766,https://pomppulinnapark.fi/,
79711,Lasistudio Hytti,Glass Studio Hytti,Suomenlinna B 48,00190,,UNKNOWN_PRODUCTION_METHOD,60.14324,24.987705,https://www.instagram.com/glassstudiohytti/,+358 50 380 5900
79712,Iltapäivätoiminta / Leikkipuisto Tullinpuomi,After-school activities / Playground Tullinpuomi,Mannerheimintie 81a,00270,,SELF_PRODUCED,60.19374,24.908485,https://www.hel.fi/fi/kasvatus-ja-koulutus/leikkipuisto-tullinpuomi,+358 9 310 41772
79713,La Komia,La Komia,Elielinaukio 3,00100,,UNKNOWN_PRODUCTION_METHOD,60.17178,24.940422,https://lakomia.fi/,
79714,Ravintola Loru Konala,Restaurant Loru Kånala,Ruosilantie 14,00390,,UNKNOWN_PRODUCTION_METHOD,60.239185,24.855837,https://www.ravintolaloru.fi/,
79715,Korttelikonttori Myllypuro,Korttelikonttori Myllypuro,Kiviparintie 2,00920,,UNKNOWN_PRODUCTION_METHOD,60.22443,25.075087,https://www.raflaamo.fi/fi/ravintola/helsinki/korttelikonttori-myllypuro,
79716,Villa Alia,Villa Alia,Mustikkamaankuja 1,00570,,UNKNOWN_PRODUCTION_METHOD,60.1812,24.994219,https://www.alia.fi/,
79717,Puistokatu 4,Puistokatu 4,Puistokatu 4,00140,,UNKNOWN_PRODUCTION_METHOD,60.156967,24.95263,https://puistokatu4.fi/,
79718,Ravintola Loru Lauttasaari,Restaurant Loru Lauttasaari,Itälahdenkatu 27,00210,,UNKNOWN_PRODUCTION_METHOD,60.153378,24.880186,https://www.ravintolaloru.fi/,
79719,Café de la Gare Huopalahti,Café de la Gare Huopalahti,Kauppalantie 48,00320,,UNKNOWN_PRODUCTION_METHOD,60.217224,24.895111,https://www.facebook.com/cafedelagarehuopalahti/?locale=fi_FI,
79720,Arctic Blue Showroom Distillery,Arctic Blue Showroom Distillery,Narinkka 2,00100,,UNKNOWN_PRODUCTION_METHOD,60.16981,24.935822,https://arcticbluebeverages.com/showroom-distillery/,+358 44 493 1142
79721,Asunto Oy Helsingin Ahdinlaituri,Asunto Oy Helsingin Ahdinlaituri,Länsisatamankatu 41,00220,,OTHER_PRODUCTION_METHOD,60.15342,24.915068,,
79722,Ravintola Bali,Restaurang Bali,Mäkelänkatu 22,00510,,UNKNOWN_PRODUCTION_METHOD,60.19368,24.958063,https://balirestaurant.net/,
79723,Karhu Pub,Karhu Pub,Viides linja 16,00530,,UNKNOWN_PRODUCTION_METHOD,60.18387,24.951424,https://www.karhupubhelsinki.fi/,
79724,Vigos trattoria,Vigos trattoria,Vuorimiehenkatu 18,00140,,UNKNOWN_PRODUCTION_METHOD,60.15914,24.943268,https://vigos.fi/,
79725,Katmando Bar,Katmando Bar,Porthaninkatu 9,00530,,UNKNOWN_PRODUCTION_METHOD,60.182526,24.952335,https://www.instagram.com/katmandobar.kallio/,
79728,Irti Huumeista ry:n Läheisryhmät -palvelun järjestämispaikka,,Hietakummuntie 19 C,00700,,SELF_PRODUCED,60.24967,25.012709,,
79729,Läheistyönkeskus-palvelun järjestämispaikka,The venue for The Support Center for the loved ones of drug users,Hietakummuntie 19 C,00700,,SELF_PRODUCED,60.24967,25.012709,,
79736,Teemaryhmä-palvelun järjestämispaikka,,Kannusillankatu 8,02770,,SELF_PRODUCED,60.206367,24.652958,,
79737,Puutarhakeidas,Puutarhakeidas,Ulvilantie 6,00350,,UNKNOWN_PRODUCTION_METHOD,60.203674,24.873875,https://puutarhakeidas.fi/,
79738,Tiflisi,Tiflisi,Malminrinne 2,00100,,UNKNOWN_PRODUCTION_METHOD,60.16709,24.930712,https://www.tiflisi.fi/,
79739,Manhattan Steak House,Manhattan Steak House,Eteläesplanadi 24,00130,,UNKNOWN_PRODUCTION_METHOD,60.16671,24.944237,https://manhattansteakhouse.fi/esplanadi,
79740,Rosebud Postitalo,Rosebud Postitalo,Postikatu 1,00100,,UNKNOWN_PRODUCTION_METHOD,60.171177,24.938206,https://rosebud.fi/,
79741,Malmi Taikakukka,Malmi Taikakukka,Kirkonkyläntie 6,00700,,UNKNOWN_PRODUCTION_METHOD,60.251785,25.00716,https://taikakukka.fi/,
79742,Helsingin vainajatilat,Helsinki Mortuary Facilities,Malmin kalmistotie 2,00700,,SELF_PRODUCED,60.240807,25.029306,https://www.hel.fi/fi/sosiaali-ja-terveyspalvelut/helsingin-vainajatilat,+358 9 310 41076
79743,Störsvikin rantapallokenttä,,Kotilahden satama ,02580,,SELF_PRODUCED,60.08053,24.300802,,
79744,Störsvikin ulkoilureitti,,Strörsvik,10160,,OTHER_PRODUCTION_METHOD,60.057846,24.27642,https://uuvi.fi/fi/kohde/kopparnas-storsvik/,
79745,Luontoliikuntapuiston rullaluistelureitti,,Lepopirtintie,02570,,SELF_PRODUCED,60.165527,24.211042,https://www.siuntio.fi/vapaa-aika-ja-liikunta/liikunta-ja-ulkoilu/virkistysalueet-ja-luontokohteet/,
79746,Siuntion kuntorata,,Aleksis Kiventie,02580,,SELF_PRODUCED,60.13601,24.21592,,
79747,Siuntio-Inkoo Maastolenkki,,Ratapihantie ,02580,,OTHER_PRODUCTION_METHOD,60.140507,24.222242,,
79748,Kalansbergetin ulkoilureitti,,Siuntiontie 504 A,02580,,OTHER_PRODUCTION_METHOD,60.17045,24.211454,http://www.siuntio.fi,+358 9 260 611
79749,"Vaarallisen jätteen keräyspiste kotitalouksille, Ilmalankatu 1","Vaarallisen jätteen keräyspiste kotitalouksille, Ilmalankatu 1",Ilmalankatu 1,00240,,OTHER_PRODUCTION_METHOD,60.206104,24.918924,,
79750,Tiedon Tupa,,Ruoholahdenranta 1 D,00180,,UNKNOWN_PRODUCTION_METHOD,60.16126,24.925346,https://www.vanhustenturva.fi/tiedontupa,+358 50 311 0460
79751,Mytäjäisten kotileipomo,Mytäjäisten kotileipomo,Haapaniemenkatu 3b,00530,,UNKNOWN_PRODUCTION_METHOD,60.181652,24.956827,https://www.mytajaistenkotileipomo.fi/,
79761,Cafe Bertha,Cafe Bertha,Mechelininkatu 36,00260,,UNKNOWN_PRODUCTION_METHOD,60.180027,24.914299,https://www.facebook.com/CafeBerthaByCafeTarina/,
79762,Fiilinki Outlet,Fiilinki Outlet,Fredrikinkatu 57,00100,,UNKNOWN_PRODUCTION_METHOD,60.167458,24.932816,https://www.instagram.com/fiilinkioutlet/,
79790,Ruohonjuuri Helsinki Airport,Ruohonjuuri Helsinki Airport,Lentoasemantie 1,01530,,UNKNOWN_PRODUCTION_METHOD,60.31746,24.968609,https://www.ruohonjuuri.fi,
79791,Muikku Photo,Muikku Photo,Fredrikinkatu 32,00120,,UNKNOWN_PRODUCTION_METHOD,60.165432,24.935015,https://www.muikkuphoto.fi,+358 44 364 5000
79792,Maksutonta ja turvallista digitukea Espoon Tapiolassa -palvelun järjestämispaikka,,Kauppamiehentie 6,02100,,SELF_PRODUCED,60.17711,24.802565,,
79794,"Hiekkaharju, päiväleiri- Kamun elokuinen kesäseikkailu -palvelun järjestämispaikka",,Talkootie 37,01350,,SELF_PRODUCED,60.30745,25.036028,,
79796,"Hiekkaharju, päiväleiri - Kamun luontotaideseikkailu -palvelun järjestämispaikka",,Talkootie 37,01350,,SELF_PRODUCED,60.30745,25.036028,,
79797,"Hiekkaharju, päiväleiri - Kamun velhokoulu -palvelun järjestämispaikka",,Talkootie 37,01350,,SELF_PRODUCED,60.30745,25.036028,,
79799,"Jokivarsi, päiväleiri - Kamun luontotaideseikkailu -palvelun järjestämispaikka",,Sorvatie 16,01480,,SELF_PRODUCED,60.34622,25.113075,,
79800,"Jokivarsi, päiväleiri - Kamun velhokoulu -palvelun järjestämispaikka",,Sorvatie 16,01480,,SELF_PRODUCED,60.34622,25.113075,,
79801,"Kivistö, päiväleiri - Kamun elokuinen kesäseikkailu -palvelun järjestämispaikka",,Aurinkokivenkuja 1,01700,,SELF_PRODUCED,60.31854,24.85118,,
79802,"Kivistö, päiväleiri - Kamun luontotaideseikkailu -palvelun järjestämispaikka",,Aurinkokivenkuja 1,01700,,SELF_PRODUCED,60.31854,24.85118,,
79803,"Kivistö, päiväleiri - Kamun velhokoulu -palvelun järjestämispaikka",,Aurinkokivenkuja 1,01700,,SELF_PRODUCED,60.31854,24.85118,,
79810,"Päiväkumpu, päiväleiri - Kamun elokuinen kesäseikkailu -palvelun järjestämispaikka",,Ismontie 2,01420,,SELF_PRODUCED,60.325394,25.099445,,
79812,"Päiväkumpu, päiväleiri - Kamun luontotaideseikkailu -palvelun järjestämispaikka",,Ismontie 2,01420,,SELF_PRODUCED,60.325394,25.099445,,
79813,"Päiväkumpu, päiväleiri - Kamun velhokoulu -palvelun järjestämispaikka",,Ismontie 2,01420,,SELF_PRODUCED,60.325394,25.099445,,
79835,Shin Cafe,Shin Cafe,Kaivokatu 8,00100,,UNKNOWN_PRODUCTION_METHOD,60.1698,24.941935,https://shincafe.fi/,
79836,Shin Ramen & BRGRS,Shin Ramen & BRGRS,Aallonhalkoja 1,00540,,UNKNOWN_PRODUCTION_METHOD,60.182255,24.97915,https://shinramen.fi/,
79852,The Pantry Kalasatama,The Pantry Kalasatama,Työpajankatu 1,00580,,UNKNOWN_PRODUCTION_METHOD,60.188507,24.975122,https://thepantry.fi/kalasatama,
79853,Bar Idän Tähti,Bar Idän Tähti,Asiakkaankatu 3,00930,,UNKNOWN_PRODUCTION_METHOD,60.2083,25.080778,https://www.facebook.com/idantahti/?locale=fi_FI,
79855,Kävelyryhmä-palvelun järjestämispaikka,,Laajaniityntie 3,01620,,SELF_PRODUCED,60.27767,24.851202,,
